dispnum,incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
4601,4601003,"USA",2,4,8,2014,11,8,2014,1,0,0,0,7,3,0,0,5
4601,4601003,"RUS",365,4,8,2014,11,8,2014,0,1,0,0,0,1,0,0,5
4601,4601004,"USA",2,18,9,2014,18,9,2014,1,0,0,0,7,3,0,0,5
4601,4601004,"RUS",365,18,9,2014,18,9,2014,0,1,0,0,0,1,0,0,5
4602,4602001,"USA",2,25,12,2011,3,1,2012,0,0,0,0,0,1,2,0,5
4602,4602001,"IRN",630,25,12,2011,3,1,2012,1,1,0,0,7,3,2,0,5
4602,4602002,"USA",2,12,1,2012,12,1,2012,0,0,0,0,0,1,2,0,5
4602,4602002,"IRN",630,12,1,2012,12,1,2012,1,1,0,0,7,3,2,0,5
4602,4602003,"USA",2,13,1,2012,13,1,2012,0,0,0,0,0,1,2,0,5
4602,4602003,"IRN",630,13,1,2012,13,1,2012,1,1,0,0,7,3,2,0,5
4603,4603001,"USA",2,1,11,2012,1,11,2012,0,0,0,0,0,1,2,0,5
4603,4603001,"IRN",630,1,11,2012,1,11,2012,1,1,0,0,16,4,2,0,5
4603,4603002,"USA",2,6,12,2012,6,12,2012,0,0,0,0,0,1,2,0,5
4603,4603002,"IRN",630,6,12,2012,6,12,2012,1,1,0,0,16,4,2,0,5
4603,4603003,"USA",2,12,3,2013,12,3,2013,0,0,0,0,0,1,2,0,5
4603,4603003,"IRN",630,12,3,2013,12,3,2013,1,1,0,0,7,3,2,0,5
4604,4604001,"USA",2,14,4,2014,15,4,2014,1,1,0,0,16,4,0,0,5
4604,4604001,"AFG",700,14,4,2014,15,4,2014,0,0,0,0,0,1,0,0,5
4604,4604002,"USA",2,10,9,2014,10,9,2014,1,1,0,0,16,4,0,0,5
4604,4604002,"AFG",700,10,9,2014,10,9,2014,0,0,0,0,0,1,0,0,5
4605,4605001,"USA",2,5,12,2013,5,12,2013,0,0,0,0,0,1,2,0,5
4605,4605001,"CHN",710,5,12,2013,5,12,2013,1,1,0,0,7,3,2,0,5
4606,4606001,"USA",2,19,8,2014,19,8,2014,0,0,0,0,0,1,2,0,5
4606,4606001,"CHN",710,19,8,2014,19,8,2014,1,1,0,0,7,3,2,0,5
4607,4607001,"JAM",51,7,1,2011,7,1,2011,1,1,0,0,16,4,2,0,5
4607,4607001,"HON",91,7,1,2011,7,1,2011,0,0,0,0,0,1,0,0,5
4608,4608001,"PAN",95,20,10,2013,23,10,2013,0,0,0,0,0,1,0,0,5
4608,4608001,"ECU",130,20,10,2013,23,10,2013,1,1,0,0,15,4,2,0,5
4609,4609001,"PAN",95,17,7,2013,20,7,2013,1,1,0,0,15,4,0,0,5
4609,4609001,"PRK",731,17,7,2013,20,7,2013,0,0,0,0,0,1,0,0,5
4610,4610001,"COL",100,1,11,2013,1,11,2013,0,0,0,0,0,1,0,0,5
4610,4610001,"RUS",365,1,11,2013,1,11,2013,1,1,0,0,7,3,0,0,5
4610,4610002,"COL",100,1,11,2013,1,11,2013,1,0,0,0,7,3,0,0,5
4610,4610002,"RUS",365,1,11,2013,1,11,2013,0,1,0,0,0,1,0,0,5
4611,4611001,"VEN",101,11,10,2013,19,10,2013,1,1,0,0,15,4,0,0,5
4611,4611001,"GUY",110,11,10,2013,19,10,2013,0,0,0,0,0,1,0,0,5
4612,4612001,"ARG",160,12,2,2012,12,2,2012,0,0,0,0,0,1,1,0,5
4612,4612001,"UKG",200,12,2,2012,12,2,2012,1,1,0,0,7,3,1,0,5
4613,4613001,"ARG",160,2,10,2012,19,12,2012,0,0,0,0,0,1,0,0,5
4613,4613001,"GHA",452,2,10,2012,19,12,2012,1,1,0,0,15,4,2,0,5
4614,4614001,"UKG",200,13,11,2012,13,11,2012,0,0,0,0,0,1,1,0,5
4614,4614001,"SPN",230,13,11,2012,13,11,2012,1,1,0,0,7,3,1,0,5
4615,4615001,"UKG",200,3,7,2013,3,7,2013,0,0,0,0,0,1,1,0,5
4615,4615001,"SPN",230,3,7,2013,3,7,2013,1,1,0,0,7,3,1,0,5
4615,4615002,"UKG",200,14,8,2013,20,8,2013,1,0,0,0,7,3,1,0,5
4615,4615002,"SPN",230,14,8,2013,20,8,2013,0,1,0,0,0,1,1,0,5
4616,4616001,"UKG",200,2,4,2014,2,4,2014,1,1,0,0,7,3,1,0,5
4616,4616001,"SPN",230,2,4,2014,2,4,2014,0,0,0,0,0,1,1,0,5
4617,4617001,"FRN",220,4,4,2011,11,4,2011,1,1,-9,-9,17,4,3,0,5
4617,4617001,"CDI",437,4,4,2011,11,4,2011,0,0,-9,-9,17,4,0,0,5
4618,4618001,"FRN",220,19,8,2011,21,8,2011,0,0,0,0,0,1,-9,0,5
4618,4618001,"CDI",437,19,8,2011,21,8,2011,1,1,0,0,15,4,-9,0,5
4619,4619001,"ITA",325,15,2,2012,15,2,2012,1,1,0,0,16,4,-9,0,5
4619,4619001,"IND",750,15,2,2012,15,2,2012,0,0,0,0,0,1,-9,0,5
4619,4619002,"ITA",325,16,2,2012,3,6,2012,0,1,0,0,0,1,-9,0,5
4619,4619002,"IND",750,16,2,2012,3,6,2012,1,0,0,0,15,4,-9,0,5
4620,4620001,"YUG",345,28,7,2011,28,7,2011,1,1,0,0,11,3,1,0,5
4620,4620001,"KOS",347,28,7,2011,28,7,2011,0,0,0,0,0,1,1,0,5
4621,4621001,"YUG",345,7,7,2013,7,7,2013,1,1,0,0,16,4,1,0,5
4621,4621001,"KOS",347,7,7,2013,7,7,2013,0,0,0,0,0,1,1,0,5
4621,4621002,"YUG",345,12,7,2013,12,7,2013,1,1,0,0,12,3,1,0,5
4621,4621002,"KOS",347,12,7,2013,12,7,2013,0,0,0,0,0,1,1,0,5
4622,4622001,"RUS",365,4,1,2014,23,1,2014,0,0,0,0,0,1,0,0,5
4622,4622001,"SEN",433,4,1,2014,23,1,2014,1,1,0,0,15,4,2,0,5
4622,4622002,"GNB",404,4,1,2014,23,1,2014,0,0,0,0,0,1,0,0,5
4622,4622002,"SEN",433,4,1,2014,23,1,2014,1,1,0,0,15,4,2,0,5
4624,4624001,"THI",800,28,5,2014,28,5,2014,1,1,0,0,11,3,1,0,5
4624,4624001,"CAM",811,28,5,2014,28,5,2014,0,0,0,0,0,1,1,0,5
4624,4624002,"THI",800,29,9,2014,29,9,2014,1,1,0,0,16,4,1,0,5
4624,4624002,"CAM",811,29,9,2014,29,9,2014,0,0,0,0,0,1,1,0,5
4624,4624003,"THI",800,29,9,2014,29,9,2014,1,1,0,0,17,4,1,0,5
4624,4624003,"CAM",811,29,9,2014,29,9,2014,0,0,0,0,17,4,1,0,5
4625,4625001,"GRC",350,12,1,2011,12,1,2011,1,1,0,0,7,3,1,0,5
4625,4625001,"TUR",640,12,1,2011,12,1,2011,0,0,0,0,0,1,1,0,5
4625,4625002,"GRC",350,27,1,2011,27,1,2011,0,1,0,0,0,1,1,0,5
4625,4625002,"TUR",640,27,1,2011,27,1,2011,1,0,0,0,7,3,1,0,5
4625,4625003,"GRC",350,4,2,2011,4,2,2011,1,1,0,0,7,3,1,0,5
4625,4625003,"TUR",640,4,2,2011,4,2,2011,0,0,0,0,0,1,1,0,5
4625,4625004,"GRC",350,14,3,2011,14,3,2011,0,1,0,0,0,1,1,0,5
4625,4625004,"TUR",640,14,3,2011,14,3,2011,1,0,0,0,7,3,1,0,5
4625,4625005,"GRC",350,10,5,2011,10,5,2011,1,1,0,0,7,3,1,0,5
4625,4625005,"TUR",640,10,5,2011,10,5,2011,0,0,0,0,0,1,1,0,5
4625,4625006,"GRC",350,25,5,2011,25,5,2011,1,1,0,0,7,3,1,0,5
4625,4625006,"TUR",640,25,5,2011,25,5,2011,0,0,0,0,0,1,1,0,5
4626,4626001,"GRC",350,15,2,2012,15,2,2012,0,0,0,0,0,1,1,0,5
4626,4626001,"TUR",640,15,2,2012,15,2,2012,1,1,0,0,7,3,1,0,5
4627,4627001,"GRC",350,10,10,2012,10,10,2012,0,0,0,0,0,1,1,0,5
4627,4627001,"TUR",640,10,10,2012,10,10,2012,1,1,0,0,7,3,1,0,5
4627,4627002,"GRC",350,14,11,2012,14,11,2012,0,0,0,0,0,1,1,0,5
4627,4627002,"TUR",640,14,11,2012,14,11,2012,1,1,0,0,7,3,1,0,5
4627,4627003,"GRC",350,16,4,2013,16,4,2013,0,0,0,0,0,1,1,0,5
4627,4627003,"TUR",640,16,4,2013,16,4,2013,1,1,0,0,7,3,1,0,5
4627,4627004,"GRC",350,16,4,2013,16,4,2013,1,0,0,0,7,3,1,0,5
4627,4627004,"TUR",640,16,4,2013,16,4,2013,0,1,0,0,0,1,1,0,5
4627,4627005,"GRC",350,20,8,2013,20,8,2013,0,0,0,0,0,1,1,0,5
4627,4627005,"TUR",640,20,8,2013,20,8,2013,1,1,0,0,7,3,1,0,5
4627,4627006,"GRC",350,20,8,2013,20,8,2013,1,0,0,0,7,3,1,0,5
4627,4627006,"TUR",640,20,8,2013,20,8,2013,0,1,0,0,0,1,1,0,5
4627,4627007,"GRC",350,23,12,2013,23,12,2013,0,0,0,0,0,1,1,0,5
4627,4627007,"TUR",640,23,12,2013,23,12,2013,1,1,0,0,7,3,1,0,5
4627,4627008,"GRC",350,10,1,2014,10,1,2014,1,0,0,0,7,3,1,0,5
4627,4627008,"TUR",640,10,1,2014,10,1,2014,0,1,0,0,0,1,1,0,5
4627,4627009,"GRC",350,3,4,2014,3,4,2014,0,0,0,0,0,1,1,0,5
4627,4627009,"TUR",640,3,4,2014,3,4,2014,1,1,0,0,7,3,1,0,5
4627,4627010,"GRC",350,3,4,2014,3,4,2014,1,0,0,0,7,3,1,0,5
4627,4627010,"TUR",640,3,4,2014,3,4,2014,0,1,0,0,0,1,1,0,5
4627,4627011,"GRC",350,26,4,2014,26,4,2014,1,0,0,0,7,3,1,0,5
4627,4627011,"TUR",640,26,4,2014,26,4,2014,0,1,0,0,0,1,1,0,5
4627,4627012,"GRC",350,6,5,2014,6,5,2014,1,0,0,0,7,3,1,0,5
4627,4627012,"TUR",640,6,5,2014,6,5,2014,0,1,0,0,0,1,1,0,5
4627,4627013,"GRC",350,9,7,2014,9,7,2014,1,0,0,0,7,3,1,0,5
4627,4627013,"TUR",640,9,7,2014,9,7,2014,0,1,0,0,0,1,1,0,5
4627,4627014,"GRC",350,9,7,2014,9,7,2014,0,0,0,0,0,1,1,0,5
4627,4627014,"TUR",640,9,7,2014,9,7,2014,1,1,0,0,7,3,1,0,5
4627,4627015,"GRC",350,27,10,2014,27,10,2014,1,0,0,0,7,3,1,0,5
4627,4627015,"TUR",640,27,10,2014,27,10,2014,0,1,0,0,0,1,1,0,5
4627,4627016,"GRC",350,27,10,2014,27,10,2014,0,0,0,0,0,1,1,0,5
4627,4627016,"TUR",640,27,10,2014,27,10,2014,1,1,0,0,7,3,1,0,5
4627,4627017,"GRC",350,23,12,2014,23,12,2014,1,0,0,0,7,3,1,0,5
4627,4627017,"TUR",640,23,12,2014,23,12,2014,0,1,0,0,0,1,1,0,5
4627,4627018,"GRC",350,23,12,2014,23,12,2014,0,0,0,0,0,1,1,0,5
4627,4627018,"TUR",640,23,12,2014,23,12,2014,1,1,0,0,7,3,1,0,5
4627,4627019,"GRC",350,29,12,2014,29,12,2014,1,0,0,0,7,3,1,0,5
4627,4627019,"TUR",640,29,12,2014,29,12,2014,0,1,0,0,0,1,1,0,5
4628,4628001,"CYP",352,10,10,2011,13,10,2011,0,0,0,0,0,1,2,1,5
4628,4628001,"TUR",640,10,10,2011,13,10,2011,1,1,0,0,7,3,2,1,5
4628,4628002,"CYP",352,26,9,2011,26,9,2011,0,0,0,0,0,1,2,1,5
4628,4628002,"TUR",640,26,9,2011,26,9,2011,1,1,0,0,7,3,2,1,5
4628,4628003,"TUR",640,29,9,2011,29,9,2011,1,1,0,0,7,3,2,1,5
4628,4628003,"ISR",666,29,9,2011,29,9,2011,0,0,0,0,0,1,2,0,5
4628,4628004,"TUR",640,29,9,2011,29,9,2011,0,1,0,0,0,1,2,1,5
4628,4628004,"ISR",666,29,9,2011,29,9,2011,1,0,0,0,7,3,2,0,5
4629,4629001,"RUS",365,18,6,2011,21,6,2011,1,1,0,0,15,4,1,0,5
4629,4629001,"GRG",372,18,6,2011,21,6,2011,0,0,0,0,0,1,0,0,5
4629,4629002,"RUS",365,7,9,2011,7,9,2011,1,1,0,0,7,3,1,0,5
4629,4629002,"GRG",372,7,9,2011,7,9,2011,0,0,0,0,0,1,0,0,5
4630,4630001,"RUS",365,16,8,2012,16,8,2012,1,1,0,0,7,3,1,0,5
4630,4630001,"GRG",372,16,8,2012,16,8,2012,0,0,0,0,0,1,1,0,5
4630,4630002,"RUS",365,21,9,2012,21,9,2012,1,1,0,0,7,3,3,0,5
4630,4630002,"GRG",372,21,9,2012,21,9,2012,0,0,0,0,0,1,0,0,5
4631,4631001,"RUS",365,27,5,2013,31,5,2013,1,1,0,0,7,3,1,0,5
4631,4631001,"GRG",372,27,5,2013,31,5,2013,0,0,0,0,0,1,1,0,5
4631,4631002,"RUS",365,10,7,2013,7,10,2013,1,1,0,0,7,3,1,0,5
4631,4631002,"GRG",372,10,7,2013,7,10,2013,0,0,0,0,0,1,1,0,5
4631,4631003,"RUS",365,25,7,2013,25,7,2013,1,1,0,0,7,3,1,0,5
4631,4631003,"GRG",372,25,7,2013,25,7,2013,0,0,0,0,0,1,1,0,5
4631,4631004,"RUS",365,7,8,2013,7,8,2013,1,1,0,0,7,3,1,0,5
4631,4631004,"GRG",372,7,8,2013,7,8,2013,0,0,0,0,0,1,1,0,5
4631,4631005,"RUS",365,17,9,2013,17,9,2013,1,1,0,0,7,3,1,0,5
4631,4631005,"GRG",372,17,9,2013,17,9,2013,0,0,0,0,0,1,1,0,5
4631,4631006,"RUS",365,22,9,2013,22,9,2013,1,1,0,0,7,3,1,0,5
4631,4631006,"GRG",372,22,9,2013,22,9,2013,0,0,0,0,0,1,1,0,5
4631,4631007,"RUS",365,6,3,2014,6,3,2014,1,1,0,0,7,3,1,0,5
4631,4631007,"GRG",372,6,3,2014,6,3,2014,0,0,0,0,0,1,1,0,5
4631,4631008,"RUS",365,10,7,2014,10,7,2014,1,1,0,0,7,3,1,0,5
4631,4631008,"GRG",372,10,7,2014,10,7,2014,0,0,0,0,0,1,1,0,5
4632,4632001,"TUR",640,17,8,2011,27,8,2011,1,1,0,0,16,4,2,0,5
4632,4632001,"IRQ",645,17,8,2011,27,8,2011,0,0,0,0,0,1,2,0,5
4632,4632002,"TUR",640,18,8,2011,23,8,2011,1,1,0,0,16,4,2,0,5
4632,4632002,"IRQ",645,18,8,2011,23,8,2011,0,0,0,0,0,1,2,0,5
4632,4632003,"TUR",640,19,10,2011,22,10,2011,1,1,0,0,16,4,2,0,5
4632,4632003,"IRQ",645,19,10,2011,22,10,2011,0,0,0,0,0,1,2,0,5
4632,4632004,"TUR",640,31,10,2011,31,10,2011,1,1,0,0,16,4,2,0,5
4632,4632004,"IRQ",645,31,10,2011,31,10,2011,0,0,0,0,0,1,2,0,5
4632,4632005,"TUR",640,22,11,2011,22,11,2011,1,1,0,0,16,4,2,0,5
4632,4632005,"IRQ",645,22,11,2011,22,11,2011,0,0,0,0,0,1,2,0,5
4632,4632006,"TUR",640,28,12,2011,28,12,2011,1,1,0,0,16,4,2,0,5
4632,4632006,"IRQ",645,28,12,2011,28,12,2011,0,0,0,0,0,1,2,0,5
4632,4632007,"TUR",640,3,2,2012,3,2,2012,1,1,0,0,16,4,2,0,5
4632,4632007,"IRQ",645,3,2,2012,3,2,2012,0,0,0,0,0,1,2,0,5
4632,4632008,"TUR",640,11,2,2012,11,2,2012,1,1,0,0,16,4,2,0,5
4632,4632008,"IRQ",645,11,2,2012,11,2,2012,0,0,0,0,0,1,2,0,5
4632,4632009,"TUR",640,8,3,2012,13,3,2012,1,1,0,0,16,4,2,0,5
4632,4632009,"IRQ",645,8,3,2012,13,3,2012,0,0,0,0,0,1,2,0,5
4632,4632010,"TUR",640,20,6,2012,24,6,2012,1,1,0,0,16,4,2,0,5
4632,4632010,"IRQ",645,20,6,2012,24,6,2012,0,0,0,0,0,1,2,0,5
4632,4632011,"TUR",640,2,7,2012,2,7,2012,1,1,0,0,16,4,2,0,5
4632,4632011,"IRQ",645,2,7,2012,2,7,2012,0,0,0,0,0,1,2,0,5
4632,4632012,"TUR",640,16,8,2012,16,8,2012,1,1,0,0,16,4,2,0,5
4632,4632012,"IRQ",645,16,8,2012,16,8,2012,0,0,0,0,0,1,2,0,5
4632,4632013,"TUR",640,7,10,2012,7,10,2012,1,1,0,0,16,4,2,0,5
4632,4632013,"IRQ",645,7,10,2012,7,10,2012,0,0,0,0,0,1,2,0,5
4632,4632014,"TUR",640,7,11,2012,7,11,2012,1,1,0,0,16,4,2,0,5
4632,4632014,"IRQ",645,7,11,2012,7,11,2012,0,0,0,0,0,1,2,0,5
4632,4632015,"TUR",640,26,12,2012,26,12,2012,1,1,0,0,16,4,2,0,5
4632,4632015,"IRQ",645,26,12,2012,26,12,2012,0,0,0,0,0,1,2,0,5
4632,4632016,"TUR",640,15,1,2013,15,1,2013,1,1,0,0,16,4,2,0,5
4632,4632016,"IRQ",645,15,1,2013,15,1,2013,0,0,0,0,0,1,2,0,5
4632,4632017,"TUR",640,12,2,2013,12,2,2013,1,1,0,0,16,4,2,0,5
4632,4632017,"IRQ",645,12,2,2013,12,2,2013,0,0,0,0,0,1,2,0,5
4632,4632018,"TUR",640,21,2,2013,21,2,2013,1,1,0,0,16,4,2,0,5
4632,4632018,"IRQ",645,21,2,2013,21,2,2013,0,0,0,0,0,1,2,0,5
4633,4633001,"TUR",640,2,6,2014,2,6,2014,1,1,0,0,16,4,2,0,5
4633,4633001,"IRQ",645,2,6,2014,2,6,2014,0,0,0,0,0,1,2,0,5
4634,4634001,"RUS",365,18,9,2014,21,9,2014,1,1,0,0,15,4,2,0,5
4634,4634001,"LIT",368,18,9,2014,21,9,2014,0,0,0,0,0,1,0,0,5
4636,4636001,"AFG",700,13,1,2011,13,1,2011,1,1,0,0,16,4,1,0,5
4636,4636001,"PAK",770,13,1,2011,13,1,2011,0,0,0,0,0,1,1,0,5
4636,4636002,"USA",2,2,2,2011,2,2,2011,1,1,-9,-9,17,4,0,0,5
4636,4636002,"AFG",700,2,2,2011,2,2,2011,1,1,-9,-9,17,4,1,0,5
4636,4636002,"PAK",770,2,2,2011,2,2,2011,0,0,1,1,17,4,1,0,5
4636,4636003,"AFG",700,2,2,2011,2,2,2011,0,1,0,0,17,4,1,0,5
4636,4636003,"PAK",770,2,2,2011,2,2,2011,1,0,1,1,17,4,1,0,5
4636,4636004,"AFG",700,5,2,2011,5,2,2011,0,1,0,0,0,1,1,0,5
4636,4636004,"PAK",770,5,2,2011,5,2,2011,1,0,0,0,16,4,1,0,5
4636,4636005,"AFG",700,18,2,2011,1,3,2011,0,1,0,0,0,1,1,0,5
4636,4636005,"PAK",770,18,2,2011,1,3,2011,1,0,0,0,16,4,1,0,5
4636,4636006,"AFG",700,26,2,2011,28,2,2011,0,1,0,0,0,1,1,0,5
4636,4636006,"PAK",770,26,2,2011,28,2,2011,1,0,0,0,16,4,1,0,5
4636,4636007,"AFG",700,11,3,2011,11,3,2011,0,1,0,0,0,1,1,0,5
4636,4636007,"PAK",770,11,3,2011,11,3,2011,1,0,0,0,16,4,1,0,5
4636,4636008,"AFG",700,13,3,2011,13,3,2011,1,1,0,0,17,4,1,0,5
4636,4636008,"PAK",770,13,3,2011,13,3,2011,0,0,0,0,17,4,1,0,5
4636,4636009,"AFG",700,26,4,2011,26,4,2011,1,1,0,0,17,4,1,0,5
4636,4636009,"PAK",770,26,4,2011,26,4,2011,0,0,0,0,17,4,1,0,5
4636,4636010,"AFG",700,27,4,2011,27,4,2011,0,1,0,0,17,4,1,0,5
4636,4636010,"PAK",770,27,4,2011,27,4,2011,1,0,1,3,17,4,1,0,5
4636,4636011,"AFG",700,27,4,2011,27,4,2011,1,1,1,3,17,4,1,0,5
4636,4636011,"PAK",770,27,4,2011,27,4,2011,0,0,0,0,17,4,1,0,5
4636,4636012,"AFG",700,-9,6,2011,25,6,2011,1,1,-9,-9,17,4,1,0,5
4636,4636012,"PAK",770,-9,6,2011,25,6,2011,0,0,-9,-9,17,4,1,0,5
4636,4636013,"USA",2,6,6,2011,6,6,2011,1,1,0,0,16,4,0,0,5
4636,4636013,"AFG",700,6,6,2011,6,6,2011,1,1,0,0,16,4,1,0,5
4636,4636013,"PAK",770,6,6,2011,6,6,2011,0,0,0,0,0,1,1,0,5
4636,4636014,"AFG",700,15,6,2011,5,7,2011,0,1,-9,-9,0,1,1,0,5
4636,4636014,"PAK",770,15,6,2011,5,7,2011,1,0,0,0,16,4,1,0,5
4636,4636015,"AFG",700,29,6,2011,30,6,2011,1,1,0,0,16,4,1,0,5
4636,4636015,"PAK",770,29,6,2011,30,6,2011,0,0,0,0,0,1,1,0,5
4636,4636016,"USA",2,8,7,2011,8,7,2011,1,1,0,0,17,4,0,0,5
4636,4636016,"AFG",700,8,7,2011,8,7,2011,1,1,0,0,17,4,1,0,5
4636,4636016,"PAK",770,8,7,2011,8,7,2011,0,0,0,0,17,4,1,0,5
4636,4636017,"AFG",700,28,8,2011,28,8,2011,1,1,0,0,16,4,1,0,5
4636,4636017,"PAK",770,28,8,2011,28,8,2011,0,0,0,0,0,1,1,0,5
4636,4636018,"AFG",700,12,9,2011,13,9,2011,0,1,0,0,0,1,1,0,5
4636,4636018,"PAK",770,12,9,2011,13,9,2011,1,0,0,0,11,3,1,0,5
4636,4636019,"AFG",700,21,9,2011,29,9,2011,0,1,0,0,0,1,1,0,5
4636,4636019,"PAK",770,21,9,2011,29,9,2011,1,0,0,0,16,4,1,0,5
4636,4636020,"AFG",700,1,10,2011,1,10,2011,1,1,0,0,8,3,1,0,5
4636,4636020,"PAK",770,1,10,2011,1,10,2011,0,0,0,0,0,1,1,0,5
4636,4636021,"AFG",700,1,10,2011,1,10,2011,0,1,0,0,0,1,1,0,5
4636,4636021,"PAK",770,1,10,2011,1,10,2011,1,0,0,0,11,3,1,0,5
4636,4636022,"AFG",700,3,10,2011,15,10,2011,0,1,-9,-9,0,1,1,0,5
4636,4636022,"PAK",770,3,10,2011,15,10,2011,1,0,0,0,16,4,1,0,5
4636,4636023,"AFG",700,8,10,2011,9,10,2011,0,1,0,0,0,1,1,0,5
4636,4636023,"PAK",770,8,10,2011,9,10,2011,1,0,0,0,16,4,1,0,5
4636,4636024,"AFG",700,8,10,2011,8,10,2011,1,1,0,0,8,3,1,0,5
4636,4636024,"PAK",770,8,10,2011,8,10,2011,0,0,0,0,0,1,1,0,5
4636,4636025,"AFG",700,28,10,2011,28,10,2011,0,1,0,0,0,1,1,0,5
4636,4636025,"PAK",770,28,10,2011,28,10,2011,1,0,0,0,16,4,1,0,5
4636,4636026,"AFG",700,8,12,2011,8,12,2011,0,1,0,0,0,1,1,0,5
4636,4636026,"PAK",770,8,12,2011,8,12,2011,1,0,0,0,11,3,1,0,5
4636,4636027,"AFG",700,11,2,2012,11,2,2012,1,1,0,0,16,4,1,0,5
4636,4636027,"PAK",770,11,2,2012,11,2,2012,0,0,0,0,0,1,1,0,5
4636,4636028,"AFG",700,29,2,2012,18,10,2012,0,1,0,0,0,1,1,0,5
4636,4636028,"PAK",770,29,2,2012,18,10,2012,1,0,0,0,16,4,1,0,5
4636,4636029,"AFG",700,26,6,2012,2,7,2012,0,1,0,0,17,4,1,0,5
4636,4636029,"PAK",770,26,6,2012,2,7,2012,1,0,0,0,17,4,1,0,5
4636,4636030,"AFG",700,30,6,2012,15,9,2012,0,1,0,0,0,1,1,0,5
4636,4636030,"PAK",770,30,6,2012,15,9,2012,1,0,0,0,14,4,1,0,5
4636,4636031,"AFG",700,22,7,2012,22,7,2012,0,1,0,0,0,1,1,0,5
4636,4636031,"PAK",770,22,7,2012,22,7,2012,1,0,0,0,16,4,1,0,5
4636,4636032,"AFG",700,4,8,2012,4,8,2012,1,1,0,0,17,4,1,0,5
4636,4636032,"PAK",770,4,8,2012,4,8,2012,0,0,0,0,17,4,1,0,5
4636,4636033,"AFG",700,15,8,2012,15,8,2012,0,1,1,1,17,4,1,0,5
4636,4636033,"PAK",770,15,8,2012,15,8,2012,1,0,0,0,17,4,1,0,5
4636,4636034,"AFG",700,11,11,2012,11,11,2012,1,1,0,0,16,4,1,0,5
4636,4636034,"PAK",770,11,11,2012,11,11,2012,0,0,0,0,0,1,1,0,5
4636,4636035,"AFG",700,25,3,2013,26,3,2013,0,1,0,0,0,1,1,0,5
4636,4636035,"PAK",770,25,3,2013,26,3,2013,1,0,0,0,16,4,1,0,5
4636,4636036,"AFG",700,15,4,2013,17,4,2013,0,1,0,0,0,1,1,0,5
4636,4636036,"PAK",770,15,4,2013,17,4,2013,1,0,0,0,11,3,1,0,5
4636,4636037,"AFG",700,15,4,2013,17,4,2013,1,1,0,0,11,3,1,0,5
4636,4636037,"PAK",770,15,4,2013,17,4,2013,0,0,0,0,0,1,1,0,5
4636,4636038,"AFG",700,25,4,2013,25,4,2013,0,1,0,0,0,1,1,0,5
4636,4636038,"PAK",770,25,4,2013,25,4,2013,1,0,0,0,16,4,1,0,5
4636,4636039,"AFG",700,1,5,2013,6,5,2013,1,1,1,1,17,4,1,0,5
4636,4636039,"PAK",770,1,5,2013,6,5,2013,0,0,0,0,17,4,1,0,5
4636,4636040,"AFG",700,8,5,2013,9,5,2013,0,1,0,0,0,1,1,0,5
4636,4636040,"PAK",770,8,5,2013,9,5,2013,1,0,0,0,16,4,1,0,5
4636,4636041,"AFG",700,14,6,2013,14,6,2013,0,1,1,1,0,1,1,0,5
4636,4636041,"PAK",770,14,6,2013,14,6,2013,1,0,0,0,16,4,1,0,5
4636,4636042,"AFG",700,15,6,2013,15,6,2013,1,1,0,0,8,3,1,0,5
4636,4636042,"PAK",770,15,6,2013,15,6,2013,0,0,0,0,0,1,1,0,5
4636,4636043,"AFG",700,15,6,2013,15,6,2013,0,1,1,1,0,1,1,0,5
4636,4636043,"PAK",770,15,6,2013,15,6,2013,1,0,0,0,16,4,1,0,5
4636,4636044,"AFG",700,18,9,2013,18,9,2013,0,1,0,0,0,1,1,0,5
4636,4636044,"PAK",770,18,9,2013,18,9,2013,1,0,0,0,16,4,1,0,5
4636,4636045,"AFG",700,24,9,2013,24,9,2013,1,1,0,0,16,4,1,0,5
4636,4636045,"PAK",770,24,9,2013,24,9,2013,0,0,0,0,0,1,1,0,5
4636,4636046,"AFG",700,30,11,2013,30,11,2013,0,1,0,0,0,1,1,0,5
4636,4636046,"PAK",770,30,11,2013,30,11,2013,1,0,0,0,16,4,1,0,5
4636,4636047,"AFG",700,7,12,2013,7,12,2013,0,1,0,0,0,1,1,0,5
4636,4636047,"PAK",770,7,12,2013,7,12,2013,1,0,0,0,16,4,1,0,5
4636,4636048,"AFG",700,31,12,2013,31,12,2013,0,1,0,0,0,1,1,0,5
4636,4636048,"PAK",770,31,12,2013,31,12,2013,1,0,0,0,16,4,1,0,5
4636,4636049,"AFG",700,20,1,2014,20,1,2014,0,1,0,0,0,1,1,0,5
4636,4636049,"PAK",770,20,1,2014,20,1,2014,1,0,0,0,16,4,1,0,5
4636,4636050,"AFG",700,29,3,2014,29,3,2014,1,1,0,0,16,4,1,0,5
4636,4636050,"PAK",770,29,3,2014,29,3,2014,0,0,0,0,0,1,1,0,5
4636,4636051,"AFG",700,25,4,2014,25,4,2014,0,1,0,0,0,1,1,0,5
4636,4636051,"PAK",770,25,4,2014,25,4,2014,1,0,0,0,16,4,1,0,5
4636,4636052,"AFG",700,25,4,2014,25,4,2014,0,1,0,0,0,1,1,0,5
