dispnum,incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version
4581,4581024,22,12,2008,22,12,2008,1,10,0,0,16,4,1,5
4581,4581003,16,5,2008,16,5,2008,1,17,0,0,16,4,1,5
4582,4582002,10,2,2008,10,2,2008,1,-9,0,0,17,4,1,5
4582,4582001,1,2,2008,1,2,2008,1,9,0,0,16,4,1,5
4583,4583002,20,4,2008,20,4,2008,1,-9,0,0,17,4,1,5
4583,4583001,9,4,2008,9,4,2008,1,11,0,0,16,4,1,5
4584,4584003,23,4,2008,23,4,2008,1,49,0,0,14,4,1,5
4584,4584001,14,4,2008,14,4,2008,1,9,0,0,17,4,1,5
4584,4584004,11,6,2008,11,6,2008,1,4,1,-9,17,4,1,5
4584,4584006,11,7,2008,11,7,2008,1,-9,1,-9,17,4,1,5
4584,4584002,23,4,2008,23,4,2008,1,0,1,1,17,4,1,5
4584,4584005,15,6,2008,15,6,2008,1,26,0,0,1,2,1,5
4585,4585039,17,3,2011,17,3,2011,1,36,0,0,16,4,1,5
4585,4585081,18,9,2012,18,9,2012,1,13,0,0,16,4,1,5
4585,4585116,13,11,2013,13,11,2013,1,0,0,0,7,3,1,5
4585,4585064,22,12,2011,22,12,2011,1,8,0,0,17,4,1,5
4585,4585098,7,6,2013,11,6,2013,5,4,1,1,16,4,1,5
4585,4585117,13,11,2013,13,11,2013,1,9,0,0,7,3,1,5
4585,4585043,14,5,2011,14,5,2011,1,1,-9,-9,17,4,1,5
4585,4585038,17,2,2011,17,2,2011,1,28,0,0,17,4,1,5
4585,4585135,28,8,2014,28,8,2014,1,0,0,0,11,3,1,5
4585,4585146,27,12,2014,27,12,2014,1,4,0,0,17,4,1,5
4585,4585029,16,7,2010,21,7,2010,6,15,-9,-9,17,4,1,5
4585,4585059,6,9,2011,6,9,2011,1,46,1,1,16,4,1,5
4585,4585147,31,12,2014,31,12,2014,1,-9,1,4,17,4,1,5
4585,4585126,20,5,2014,20,5,2014,1,24,0,0,17,4,1,5
4585,4585127,13,6,2014,19,6,2014,7,20,0,0,17,4,1,5
4585,4585012,11,9,2009,11,9,2009,1,99,0,0,17,4,1,5
4585,4585066,-9,-9,2012,-9,-9,2012,-9,-9,0,0,7,3,1,5
4585,4585072,11,6,2012,23,6,2012,13,30,1,6,17,4,1,5
4585,4585074,5,8,2012,6,8,2012,2,4,0,0,17,4,1,5
4585,4585044,15,5,2011,15,5,2011,1,0,1,1,17,4,1,5
4585,4585030,31,7,2010,31,7,2010,1,19,0,0,16,4,1,5
4585,4585113,6,10,2013,25,10,2013,20,2,1,6,17,4,1,5
4585,4585071,30,5,2012,30,5,2012,1,12,0,0,16,4,1,5
4585,4585063,14,12,2011,14,12,2011,1,8,-9,-9,16,4,1,5
4585,4585096,15,2,2013,15,2,2013,1,105,1,1,17,4,1,5
4585,4585053,15,8,2011,15,8,2011,1,1,0,0,16,4,1,5
4585,4585124,3,5,2014,5,5,2014,3,7,0,0,16,4,1,5
4585,4585138,1,10,2014,19,10,2014,19,21,0,0,17,4,1,5
4585,4585097,31,5,2013,31,5,2013,1,7,0,0,16,4,1,5
4585,4585008,4,11,2008,4,11,2008,1,24,-9,-9,16,4,1,5
4585,4585052,15,8,2011,15,8,2011,1,0,-9,-9,17,4,1,5
4585,4585068,4,5,2012,4,5,2012,1,8,0,0,16,4,1,5
4585,4585001,14,5,2008,14,5,2008,1,57,0,0,16,4,1,5
4585,4585027,20,6,2010,20,6,2010,1,16,0,0,16,4,1,5
4585,4585094,15,1,2013,15,1,2013,1,0,0,0,16,4,1,5
4585,4585036,12,1,2011,12,1,2011,1,15,0,0,17,4,1,5
4585,4585003,26,7,2008,29,7,2008,4,11,-9,-9,17,4,1,5
4585,4585128,3,7,2014,3,7,2014,1,13,0,0,16,4,1,5
4585,4585017,14,1,2010,14,1,2010,1,3,0,0,11,3,1,5
4585,4585077,13,8,2012,13,8,2012,1,3,0,0,16,4,1,5
4585,4585047,19,5,2011,20,5,2011,2,5,0,0,16,4,1,5
4585,4585065,30,12,2011,30,12,2011,1,-9,0,0,16,4,1,5
4585,4585130,20,7,2014,20,7,2014,1,0,0,0,11,3,1,5
4585,4585009,28,11,2008,28,11,2008,1,28,-9,-9,16,4,1,5
4585,4585144,27,11,2014,28,11,2014,2,26,0,0,17,4,1,5
4585,4585132,23,7,2014,23,7,2014,1,13,0,0,16,4,1,5
4585,4585131,20,7,2014,20,7,2014,1,3,0,0,17,4,1,5
4585,4585050,17,6,2011,17,6,2011,1,7,0,0,7,3,1,5
4585,4585140,28,10,2014,29,10,2014,2,14,0,0,16,4,1,5
4585,4585101,19,6,2013,19,6,2013,1,6,0,0,17,4,1,5
4585,4585024,18,4,2010,18,4,2010,1,5,0,0,17,4,1,5
4585,4585118,22,11,2013,22,11,2013,1,28,0,0,17,4,1,5
4585,4585013,19,12,2009,19,12,2009,1,4,-9,-9,17,4,1,5
4585,4585106,2,8,2013,2,8,2013,1,1,1,1,17,4,1,5
4585,4585025,23,4,2010,23,4,2010,1,20,1,1,17,4,1,5
4585,4585129,16,7,2014,16,7,2014,1,4,1,1,17,4,1,5
4585,4585100,11,6,2013,11,6,2013,1,8,0,0,7,3,1,5
4585,4585085,30,10,2012,30,10,2012,1,7,0,0,16,4,1,5
4585,4585016,11,1,2010,11,1,2010,1,3,0,0,8,3,1,5
4585,4585021,24,2,2010,24,2,2010,1,5,-9,-9,17,4,1,5
4585,4585119,20,12,2013,20,12,2013,1,37,0,0,16,4,1,5
4585,4585055,18,8,2011,18,8,2011,1,7,-9,-9,17,4,1,5
4585,4585099,11,6,2013,11,6,2013,1,0,0,0,7,3,1,5
4585,4585104,22,7,2013,22,7,2013,1,5,0,0,17,4,1,5
4585,4585105,27,7,2013,27,7,2013,1,6,1,1,16,4,1,5
4585,4585002,10,7,2008,10,7,2008,1,16,-9,-9,17,4,1,5
4585,4585042,5,5,2011,5,5,2011,1,9,0,0,17,4,1,5
4585,4585062,5,12,2011,5,12,2011,1,9,-9,-9,16,4,1,5
4585,4585018,17,1,2010,19,1,2010,3,9,1,-9,17,4,1,5
4585,4585006,1,10,2008,1,10,2008,1,27,0,0,17,4,1,5
4585,4585056,25,8,2011,25,8,2011,1,7,0,0,17,4,1,5
4585,4585015,9,1,2010,11,1,2010,3,2,1,-9,17,4,1,5
4585,4585123,25,4,2014,29,4,2014,5,8,0,0,17,4,1,5
4585,4585143,22,11,2014,22,11,2014,1,5,1,1,16,4,1,5
4585,4585145,23,12,2014,24,12,2014,2,4,0,0,17,4,1,5
4585,4585032,28,9,2010,1,10,2010,4,26,-9,-9,17,4,1,5
4585,4585045,15,5,2011,15,5,2011,1,0,1,1,17,4,1,5
4585,4585134,6,8,2014,9,8,2014,4,22,0,0,15,4,1,5
4585,4585060,22,10,2011,22,10,2011,1,43,1,1,17,4,1,5
4585,4585121,15,3,2014,15,3,2014,1,29,0,0,15,4,1,5
4585,4585040,22,4,2011,24,4,2011,3,13,0,0,16,4,1,5
4585,4585095,15,1,2013,15,1,2013,1,31,1,1,16,4,1,5
4585,4585110,8,8,2013,8,8,2013,1,3,0,0,16,4,1,5
4585,4585004,6,8,2008,6,8,2008,1,5,-9,-9,17,4,1,5
4585,4585014,23,12,2009,23,12,2009,1,17,0,0,11,3,1,5
4585,4585112,28,9,2013,30,9,2013,3,8,0,0,17,4,1,5
4585,4585136,28,8,2014,28,8,2014,1,0,0,0,11,3,1,5
4585,4585114,8,10,2013,11,10,2013,4,14,0,0,16,4,1,5
4585,4585023,9,3,2010,11,3,2010,3,40,0,0,17,4,1,5
4585,4585078,16,8,2012,16,8,2012,1,3,0,0,17,4,1,5
4585,4585108,3,8,2013,3,8,2013,1,2,0,0,7,3,1,5
4585,4585103,8,7,2013,8,7,2013,1,14,0,0,17,4,1,5
4585,4585142,15,11,2014,15,11,2014,1,7,0,0,16,4,1,5
4585,4585051,24,6,2011,24,6,2011,1,52,0,0,7,3,1,5
4585,4585133,5,8,2014,25,8,2014,21,1,0,0,17,4,1,5
4585,4585048,24,5,2011,24,5,2011,1,23,0,0,8,3,1,5
4585,4585111,11,8,2013,18,9,2013,39,48,1,5,17,4,1,5
4585,4585034,29,12,2010,29,12,2010,1,4,1,-9,17,4,1,5
4585,4585080,10,9,2012,11,9,2012,2,8,0,0,17,4,1,5
4585,4585125,10,5,2014,18,5,2014,9,10,0,0,17,4,1,5
4585,4585109,5,8,2013,6,8,2013,2,3,1,5,16,4,1,5
4585,4585115,22,10,2013,25,10,2013,4,22,1,1,16,4,1,5
4585,4585031,19,8,2010,19,8,2010,1,40,0,0,17,4,1,5
4585,4585092,6,1,2013,13,1,2013,8,2,1,4,17,4,1,5
4585,4585057,1,9,2011,1,9,2011,1,1,1,4,17,4,1,5
4585,4585088,26,11,2012,28,11,2012,3,9,0,0,17,4,1,5
4585,4585082,1,10,2012,4,10,2012,4,15,0,0,17,4,1,5
4585,4585070,21,5,2012,23,5,2012,3,9,0,0,16,4,1,5
4585,4585058,2,9,2011,2,9,2011,1,4,0,0,8,3,1,5
4585,4585026,13,5,2010,13,5,2010,1,38,0,0,17,4,1,5
4585,4585033,24,10,2010,27,10,2010,4,66,1,-9,17,4,1,5
4585,4585120,26,1,2014,26,1,2014,1,48,0,0,16,4,1,5
4585,4585075,9,8,2012,12,8,2012,4,4,0,0,17,4,1,5
4585,4585007,28,10,2008,28,10,2008,1,7,0,0,16,4,1,5
4585,4585054,16,8,2011,17,8,2011,2,2,-9,-9,17,4,1,5
4585,4585091,30,12,2012,30,12,2012,1,7,0,0,16,4,1,5
4585,4585102,25,6,2013,26,6,2013,2,13,0,0,17,4,1,5
4585,4585141,11,11,2014,17,11,2014,7,4,0,0,17,4,1,5
4585,4585076,13,8,2012,13,8,2012,1,0,0,0,8,3,1,5
4585,4585046,15,5,2011,15,5,2011,1,4,-9,-9,17,4,1,5
4585,4585011,21,3,2009,21,3,2009,1,174,-9,-9,17,4,1,5
4585,4585107,3,8,2013,3,8,2013,1,0,0,0,7,3,1,5
4585,4585067,20,4,2012,5,5,2012,16,14,0,0,7,3,1,5
4585,4585041,5,5,2011,5,5,2011,1,0,0,0,16,4,1,5
4585,4585005,11,8,2008,11,8,2008,1,51,-9,-9,17,4,1,5
4585,4585089,5,12,2012,12,12,2012,8,17,0,0,17,4,1,5
4585,4585019,26,1,2010,26,1,2010,1,18,-9,-9,17,4,1,5
4585,4585028,6,7,2010,7,7,2010,2,10,-9,-9,17,4,1,5
4585,4585079,19,8,2012,22,8,2012,4,22,0,0,16,4,1,5
4585,4585090,22,12,2012,22,12,2012,1,8,0,0,16,4,1,5
4585,4585137,28,8,2014,28,8,2014,1,34,0,0,16,4,1,5
4585,4585084,18,10,2012,18,10,2012,1,12,0,0,17,4,1,5
4585,4585061,4,12,2011,4,12,2011,1,1,0,0,17,4,1,5
4585,4585069,12,5,2012,13,5,2012,2,9,0,0,16,4,1,5
4585,4585083,16,10,2012,16,10,2012,1,2,0,0,16,4,1,5
4585,4585087,17,11,2012,19,11,2012,3,9,0,0,16,4,1,5
4585,4585020,13,2,2010,14,2,2010,2,11,1,-9,17,4,1,5
4585,4585122,13,4,2014,13,4,2014,1,12,0,0,16,4,1,5
4585,4585049,16,6,2011,16,6,2011,1,1,0,0,7,3,1,5
4585,4585139,22,10,2014,23,10,2014,2,6,0,0,17,4,1,5
4585,4585073,11,7,2012,13,7,2012,3,25,0,0,16,4,1,5
4585,4585010,26,12,2008,26,12,2008,1,85,0,0,11,3,1,5
4585,4585035,2,1,2011,2,1,2011,1,10,0,0,16,4,1,5
4585,4585022,1,3,2010,2,3,2010,2,8,0,0,17,4,1,5
4585,4585086,6,11,2012,6,11,2012,1,11,0,0,17,4,1,5
4585,4585037,27,1,2011,27,1,2011,1,21,0,0,17,4,1,5
4585,4585093,8,1,2013,8,1,2013,1,7,1,2,16,4,1,5
4586,4586001,23,5,2008,23,5,2008,1,-9,0,0,7,3,1,5
4587,4587001,12,7,2008,12,7,2008,1,107,0,0,16,4,1,5
4587,4587002,27,10,2008,27,10,2008,1,-9,0,0,16,4,1,5
4588,4588001,15,7,2008,14,10,2008,92,20,0,0,14,4,1,5
4588,4588020,6,2,2011,6,2,2011,1,2,0,0,8,3,1,5
4588,4588031,27,6,2011,29,6,2011,3,4,0,0,11,3,1,5
4588,4588004,13,10,2008,13,10,2008,1,2,0,0,4,2,1,5
4588,4588028,22,4,2011,3,5,2011,12,15,-9,-9,17,4,1,5
4588,4588033,10,7,2011,10,7,2011,1,0,0,0,11,3,1,5
4588,4588022,14,2,2011,19,2,2011,6,4,0,0,17,4,1,5
4588,4588007,3,4,2009,3,4,2009,1,79,1,-9,17,4,1,5
4588,4588018,2,2,2011,2,2,2011,1,2,0,0,11,3,1,5
4588,4588029,7,5,2011,7,5,2011,1,51,0,0,7,3,1,5
4588,4588017,-9,2,2011,-9,2,2011,-9,-9,0,0,11,3,1,5
4588,4588021,8,2,2011,8,2,2011,1,6,0,0,11,3,1,5
4588,4588035,12,7,2011,12,7,2011,1,0,0,0,16,4,1,5
4588,4588008,21,6,2009,21,6,2009,1,82,0,0,11,3,1,5
4588,4588014,4,7,2010,4,7,2010,1,117,0,0,7,3,1,5
4588,4588032,1,7,2011,1,7,2011,1,9,0,0,8,3,1,5
4588,4588026,1,3,2011,2,3,2011,2,38,0,0,8,3,1,5
4588,4588036,12,7,2011,12,7,2011,1,160,0,0,8,3,1,5
4588,4588009,11,9,2009,11,9,2009,1,38,0,0,16,4,1,5
4588,4588030,27,6,2011,28,6,2011,2,0,0,0,11,3,1,5
4588,4588015,29,10,2010,29,10,2010,1,94,0,0,17,4,1,5
4588,4588011,24,1,2010,24,1,2010,1,83,0,0,17,4,1,5
4588,4588037,19,12,2011,19,12,2011,1,-9,0,0,8,3,1,5
4588,4588024,24,2,2011,24,2,2011,1,0,0,0,7,3,1,5
4588,4588023,18,2,2011,18,2,2011,1,6,0,0,11,3,1,5
4588,4588016,31,1,2011,31,1,2011,1,-9,0,0,8,3,1,5
4588,4588019,4,2,2011,7,2,2011,4,2,-9,-9,17,4,1,5
4588,4588003,3,10,2008,3,10,2008,1,10,0,0,17,4,1,5
4588,4588027,8,4,2011,8,4,2011,1,14,0,0,8,3,1,5
4588,4588013,8,6,2010,8,6,2010,1,26,0,0,17,4,1,5
4588,4588012,17,4,2010,17,4,2010,1,52,0,0,17,4,1,5
4588,4588025,24,2,2011,24,2,2011,1,5,0,0,11,3,1,5
4588,4588005,15,10,2008,15,10,2008,1,161,0,0,17,4,1,5
4588,4588010,19,10,2009,19,10,2009,1,97,0,0,11,3,1,5
4588,4588002,4,8,2008,4,8,2008,1,60,0,0,14,4,1,5
4588,4588034,10,7,2011,10,7,2011,1,2,0,0,11,3,1,5
4588,4588006,25,3,2009,25,3,2009,1,9,0,0,12,3,1,5
4589,4589001,17,7,2008,17,7,2008,1,-9,0,0,16,4,1,5
4590,4590001,18,7,2008,18,7,2008,1,-9,1,2,17,4,1,5
4591,4591002,1,1,2009,1,1,2009,1,81,0,0,11,3,1,5
4591,4591004,6,4,2009,6,4,2009,1,-9,0,0,11,3,1,5
4591,4591001,3,11,2008,3,11,2008,1,59,0,0,7,3,1,5
4591,4591003,23,3,2009,23,3,2009,1,14,0,0,11,3,1,5
4592,4592002,25,12,2008,28,12,2008,4,-9,0,0,7,3,1,5
4592,4592001,25,12,2008,28,12,2008,4,0,0,0,7,3,1,5
4593,4593006,4,2,2010,4,2,2010,1,31,0,0,17,4,1,5
4593,4593003,11,8,2009,11,8,2009,1,87,0,0,8,3,1,5
4593,4593007,7,3,2010,7,3,2010,1,4,0,0,11,3,1,5
4593,4593005,11,12,2009,11,12,2009,1,55,0,0,16,4,1,5
4593,4593002,27,4,2009,27,4,2009,1,106,0,0,17,4,1,5
4593,4593009,15,6,2010,15,6,2010,1,19,0,0,17,4,1,5
4593,4593001,28,2,2009,28,2,2009,1,58,0,0,8,3,1,5
4593,4593008,11,3,2010,13,3,2010,3,96,0,0,14,4,1,5
4593,4593010,4,7,2010,4,7,2010,1,-9,0,0,16,4,1,5
4593,4593004,6,11,2009,6,11,2009,1,35,0,0,16,4,1,5
4594,4594001,23,4,2009,23,4,2009,1,-9,1,1,17,4,1,5
4595,4595001,27,4,2009,27,4,2009,1,-9,0,0,16,4,1,5
4596,4596001,8,10,2009,11,10,2009,4,4,0,0,11,3,1,5
4596,4596002,12,10,2009,12,10,2009,1,6,0,0,7,3,1,5
4596,4596003,18,10,2009,18,10,2009,1,72,0,0,11,3,1,5
4596,4596004,29,12,2009,29,12,2009,1,-9,0,0,11,3,1,5
4597,4597001,23,10,2009,23,10,2009,1,-9,0,0,11,3,1,5
4598,4598001,27,9,2010,27,9,2010,1,3,0,0,16,4,1,5
4598,4598002,30,9,2010,30,9,2010,1,57,1,3,17,4,1,5
4598,4598007,23,7,2011,23,7,2011,1,81,0,0,7,3,1,5
4598,4598004,6,3,2011,6,3,2011,1,72,-9,-9,16,4,1,5
4598,4598006,17,6,2011,17,6,2011,1,36,0,0,16,4,1,5
4598,4598014,26,11,2011,3,7,2012,221,12,0,0,13,4,1,5
4598,4598005,17,5,2011,17,5,2011,1,31,0,0,17,4,1,5
4598,4598003,26,11,2010,26,11,2010,1,100,0,0,16,4,1,5
4598,4598009,13,10,2011,13,10,2011,1,2,0,0,16,4,1,5
4598,4598013,25,11,2011,26,11,2011,2,1,-9,-9,17,4,1,5
4598,4598008,12,10,2011,12,10,2011,1,1,0,0,7,3,1,5
4598,4598015,8,12,2011,8,12,2011,1,-9,0,0,7,3,1,5
4598,4598012,24,10,2011,24,10,2011,1,32,0,0,7,3,1,5
4598,4598011,24,10,2011,24,10,2011,1,0,0,0,7,3,1,5
4598,4598010,15,10,2011,16,10,2011,2,9,0,0,7,3,1,5
4599,4599002,30,11,2010,3,12,2010,1,-9,0,0,15,4,1,5
4599,4599001,12,10,2010,24,11,2010,44,49,0,0,15,4,1,5
4601,4601003,4,8,2014,11,8,2014,8,45,0,0,7,3,1,5
4601,4601002,6,5,2014,6,5,2014,1,90,0,0,7,3,1,5
4601,4601004,18,9,2014,18,9,2014,1,-9,0,0,7,3,1,5
4601,4601001,12,4,2014,12,4,2014,1,24,0,0,7,3,1,5
4602,4602003,13,1,2012,13,1,2012,1,-9,0,0,7,3,1,5
4602,4602002,12,1,2012,12,1,2012,1,1,0,0,7,3,1,5
4602,4602001,25,12,2011,3,1,2012,10,18,0,0,7,3,1,5
4603,4603003,12,3,2013,12,3,2013,1,-9,0,0,7,3,1,5
4603,4603002,6,12,2012,6,12,2012,1,96,0,0,16,4,1,5
4603,4603001,1,11,2012,1,11,2012,1,35,0,0,16,4,1,5
4604,4604001,14,4,2014,15,4,2014,2,149,0,0,16,4,1,5
4604,4604002,10,9,2014,10,9,2014,1,-9,0,0,16,4,1,5
4605,4605001,5,12,2013,5,12,2013,1,-9,0,0,7,3,1,5
4606,4606001,19,8,2014,19,8,2014,1,-9,0,0,7,3,1,5
4607,4607001,7,1,2011,7,1,2011,1,-9,0,0,16,4,1,5
4608,4608001,20,10,2013,23,10,2013,4,-9,0,0,15,4,1,5
4609,4609001,17,7,2013,20,7,2013,4,-9,0,0,15,4,1,5
4610,4610002,1,11,2013,1,11,2013,1,-9,0,0,7,3,1,5
4610,4610001,1,11,2013,1,11,2013,1,0,0,0,7,3,1,5
4611,4611001,11,10,2013,19,10,2013,9,-9,0,0,15,4,1,5
4612,4612001,12,2,2012,12,2,2012,1,-9,0,0,7,3,1,5
4613,4613001,2,10,2012,19,12,2012,79,-9,0,0,15,4,1,5
4614,4614001,13,11,2012,13,11,2012,1,-9,0,0,7,3,1,5
4615,4615001,3,7,2013,3,7,2013,1,42,0,0,7,3,1,5
4615,4615002,14,8,2013,20,8,2013,7,-9,0,0,7,3,1,5
4616,4616001,2,4,2014,2,4,2014,1,-9,0,0,7,3,1,5
4617,4617001,4,4,2011,11,4,2011,8,-9,-9,-9,17,4,1,5
4618,4618001,19,8,2011,21,8,2011,3,-9,0,0,15,4,1,5
4619,4619002,16,2,2012,3,6,2012,109,-9,0,0,15,4,1,5
4619,4619001,15,2,2012,15,2,2012,1,1,0,0,16,4,1,5
4620,4620001,28,7,2011,28,7,2011,1,-9,0,0,11,3,1,5
4621,4621002,12,7,2013,12,7,2013,1,-9,0,0,12,3,1,5
4621,4621001,7,7,2013,7,7,2013,1,5,0,0,16,4,1,5
4622,4622002,4,1,2014,23,1,2014,20,-9,0,0,15,4,1,5
4622,4622001,4,1,2014,23,1,2014,20,0,0,0,15,4,1,5
4624,4624001,28,5,2014,28,5,2014,1,124,0,0,11,3,1,5
4624,4624003,29,9,2014,29,9,2014,1,-9,0,0,17,4,1,5
4624,4624002,29,9,2014,29,9,2014,1,0,0,0,16,4,1,5
4625,4625006,25,5,2011,25,5,2011,1,-9,0,0,7,3,1,5
4625,4625003,4,2,2011,4,2,2011,1,38,0,0,7,3,1,5
4625,4625005,10,5,2011,10,5,2011,1,15,0,0,7,3,1,5
4625,4625002,27,1,2011,27,1,2011,1,8,0,0,7,3,1,5
4625,4625001,12,1,2011,12,1,2011,1,15,0,0,7,3,1,5
4625,4625004,14,3,2011,14,3,2011,1,57,0,0,7,3,1,5
4626,4626001,15,2,2012,15,2,2012,1,-9,0,0,7,3,1,5
4627,4627004,16,4,2013,16,4,2013,1,126,0,0,7,3,1,5
4627,4627008,10,1,2014,10,1,2014,1,83,0,0,7,3,1,5
4627,4627002,14,11,2012,14,11,2012,1,153,0,0,7,3,1,5
4627,4627017,23,12,2014,23,12,2014,1,0,0,0,7,3,1,5
4627,4627010,3,4,2014,3,4,2014,1,23,0,0,7,3,1,5
4627,4627019,29,12,2014,29,12,2014,1,-9,0,0,7,3,1,5
4627,4627014,9,7,2014,9,7,2014,1,110,0,0,7,3,1,5
4627,4627018,23,12,2014,23,12,2014,1,6,0,0,7,3,1,5
4627,4627009,3,4,2014,3,4,2014,1,0,0,0,7,3,1,5
4627,4627003,16,4,2013,16,4,2013,1,0,0,0,7,3,1,5
4627,4627006,20,8,2013,20,8,2013,1,125,0,0,7,3,1,5
4627,4627007,23,12,2013,23,12,2013,1,18,0,0,7,3,1,5
4627,4627005,20,8,2013,20,8,2013,1,0,0,0,7,3,1,5
4627,4627001,10,10,2012,10,10,2012,1,35,0,0,7,3,1,5
4627,4627011,26,4,2014,26,4,2014,1,10,0,0,7,3,1,5
4627,4627016,27,10,2014,27,10,2014,1,57,0,0,7,3,1,5
4627,4627013,9,7,2014,9,7,2014,1,0,0,0,7,3,1,5
4627,4627015,27,10,2014,27,10,2014,1,0,0,0,7,3,1,5
4627,4627012,6,5,2014,6,5,2014,1,64,0,0,7,3,1,5
4628,4628002,26,9,2011,26,9,2011,1,3,0,0,7,3,1,5
4628,4628001,10,10,2011,13,10,2011,4,-9,0,0,7,3,1,5
4628,4628003,29,9,2011,29,9,2011,1,0,0,0,7,3,1,5
4628,4628004,29,9,2011,29,9,2011,1,11,0,0,7,3,1,5
4629,4629001,18,6,2011,21,6,2011,4,81,0,0,15,4,1,5
4629,4629002,7,9,2011,7,9,2011,1,-9,0,0,7,3,1,5
4630,4630002,21,9,2012,21,9,2012,1,-9,0,0,7,3,1,5
4630,4630001,16,8,2012,16,8,2012,1,36,0,0,7,3,1,5
4631,4631004,7,8,2013,7,8,2013,1,41,0,0,7,3,1,5
4631,4631007,6,3,2014,6,3,2014,1,126,0,0,7,3,1,5
4631,4631006,22,9,2013,22,9,2013,1,165,0,0,7,3,1,5
4631,4631003,25,7,2013,25,7,2013,1,13,0,0,7,3,1,5
4631,4631005,17,9,2013,17,9,2013,1,5,0,0,7,3,1,5
4631,4631001,27,5,2013,31,5,2013,5,44,0,0,7,3,1,5
4631,4631008,10,7,2014,10,7,2014,1,-9,0,0,7,3,1,5
4631,4631002,10,7,2013,7,10,2013,90,15,0,0,7,3,1,5
4632,4632017,12,2,2013,12,2,2013,1,9,0,0,16,4,1,5
4632,4632004,31,10,2011,31,10,2011,1,22,0,0,16,4,1,5
4632,4632016,15,1,2013,15,1,2013,1,28,0,0,16,4,1,5
4632,4632006,28,12,2011,28,12,2011,1,37,0,0,16,4,1,5
4632,4632014,7,11,2012,7,11,2012,1,49,0,0,16,4,1,5
4632,4632010,20,6,2012,24,6,2012,5,12,0,0,16,4,1,5
4632,4632003,19,10,2011,22,10,2011,4,12,0,0,16,4,1,5
4632,4632012,16,8,2012,16,8,2012,1,52,0,0,16,4,1,5
4632,4632005,22,11,2011,22,11,2011,1,36,0,0,16,4,1,5
4632,4632009,8,3,2012,13,3,2012,6,104,0,0,16,4,1,5
4632,4632015,26,12,2012,26,12,2012,1,20,0,0,16,4,1,5
4632,4632007,3,2,2012,3,2,2012,1,8,0,0,16,4,1,5
4632,4632002,18,8,2011,23,8,2011,6,62,0,0,16,4,1,5
4632,4632018,21,2,2013,21,2,2013,1,-9,0,0,16,4,1,5
4632,4632011,2,7,2012,2,7,2012,1,45,0,0,16,4,1,5
4632,4632001,17,8,2011,27,8,2011,11,1,0,0,16,4,1,5
4632,4632008,11,2,2012,11,2,2012,1,26,0,0,16,4,1,5
4632,4632013,7,10,2012,7,10,2012,1,31,0,0,16,4,1,5
4633,4633001,2,6,2014,2,6,2014,1,-9,0,0,16,4,1,5
4634,4634001,18,9,2014,21,9,2014,4,-9,0,0,15,4,1,5
4636,4636060,28,7,2014,29,7,2014,2,4,0,0,16,4,1,5
4636,4636044,18,9,2013,18,9,2013,1,6,0,0,16,4,1,5
4636,4636046,30,11,2013,30,11,2013,1,7,0,0,16,4,1,5
4636,4636019,21,9,2011,29,9,2011,9,10,0,0,16,4,1,5
4636,4636032,4,8,2012,4,8,2012,1,11,0,0,17,4,1,5
4636,4636053,-9,5,2014,15,5,2014,-9,-9,0,0,14,4,1,5
4636,4636059,24,7,2014,24,7,2014,1,4,0,0,16,4,1,5
4636,4636052,25,4,2014,25,4,2014,1,-9,0,0,16,4,1,5
4636,4636033,15,8,2012,15,8,2012,1,88,1,1,17,4,1,5
4636,4636040,8,5,2013,9,5,2013,2,37,0,0,16,4,1,5
4636,4636051,25,4,2014,25,4,2014,1,0,0,0,16,4,1,5
4636,4636002,2,2,2011,2,2,2011,1,0,-9,-9,17,4,2,5
4636,4636003,2,2,2011,2,2,2011,1,3,1,1,17,4,1,5
4636,4636030,30,6,2012,15,9,2012,78,22,0,0,14,4,1,5
4636,4636063,13,8,2014,14,8,2014,2,11,0,0,16,4,1,5
4636,4636038,25,4,2013,25,4,2013,1,6,0,0,16,4,1,5
4636,4636016,8,7,2011,8,7,2011,1,51,0,0,17,4,2,5
4636,4636049,20,1,2014,20,1,2014,1,68,0,0,16,4,1,5
4636,4636056,25,5,2014,8,6,2014,15,0,0,0,16,4,1,5
4636,4636035,25,3,2013,26,3,2013,2,21,0,0,16,4,1,5
4636,4636048,31,12,2013,31,12,2013,1,20,0,0,16,4,1,5
4636,4636028,29,2,2012,18,10,2012,233,118,0,0,16,4,1,5
4636,4636011,27,4,2011,27,4,2011,1,-9,1,3,17,4,1,5
4636,4636036,15,4,2013,17,4,2013,3,0,0,0,11,3,1,5
4636,4636010,27,4,2011,27,4,2011,1,0,1,3,17,4,1,5
4636,4636031,22,7,2012,22,7,2012,1,13,0,0,16,4,1,5
4636,4636054,15,5,2014,15,5,2014,1,4,1,1,17,4,1,5
4636,4636025,28,10,2011,28,10,2011,1,41,0,0,16,4,1,5
4636,4636047,7,12,2013,7,12,2013,1,24,0,0,16,4,1,5
4636,4636068,14,12,2014,14,12,2014,1,-9,0,0,16,4,1,5
4636,4636005,18,2,2011,1,3,2011,12,8,0,0,16,4,1,5
4636,4636007,11,3,2011,11,3,2011,1,2,0,0,16,4,1,5
